id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>
714830	"teece d.j., pisano g., shuen a., dynamic capabilities and strategic management, strategic management journal, 18, 7, pp. 509-533, (1997)"	-0.0625	0.9191	2	701	2295	132
723132	"thomsen s., pedersen t., ownership structure and economic performance in the largest european companies, strategic management journal, 21, 6, pp. 689-705, (2000)"	-1.0735	-0.0854	3	457	891	40
726783	"tokarczyk j., hansen e., green m., down j., a resource-based view and market orientation theory examination of the role of “familiness” in family business success, family business review, 20, 1, pp. 17-31, (2007)"	-0.1117	0.4422	2	351	536	20
730089	"tranfield d., denyer d., smart p., towards a methodology for developing evidence-informed management knowledge by means of systematic review, british journal of management, 14, 3, pp. 207-222, (2003)"	0.0592	-0.1951	1	547	947	47
732567	"tsai w., ghoshal s., social capital and value creation: the role of intrafirm networks, academy of management journal, 41, 4, pp. 464-476, (1998)"	0.0075	0.608	2	366	648	28
737103	"uhlaner l.m., kellermanns f.w., eddleston k.a., hoy f., the entrepreneuring family: a new paradigm for family business research, small business economics, 38, 1, pp. 1-11, (2012)"	0.4797	0.8115	1	383	637	24
737158	"uhlaner l.m., van goor-balk h.j.m., masurel e., family business and corporate social responsibility in a sample of dutch firms, journal of small business and enterprise development, 11, 2, pp. 186-194, (2004)"	-0.135	-1.0325	4	308	560	22
737819	"umans i., lybaert n., steijvers t., voordeckers w., succession planning in family firms: family governance practices, board of directors, and emotions, small business economics, 54, 1, pp. 189-207, (2020)"	0.3192	-0.3992	1	333	484	26
739203	"upton n., teal e.j., felan j.t., strategic and business planning practices of fast growth family firms, journal of small business management, 39, 1, pp. 60-72, (2001)"	-0.2132	0.2619	3	434	745	34
740619	"uzzi b., social structure and competition in interfirm networks: the paradox of embeddedness, administrative science quarterly, 42, 1, pp. 35-67, (1997)"	0.3496	0.5673	1	296	441	36
741834	"vallejo m.c., is the culture of family firms really different? a value-based model for its survival through generations, journal of business ethics, 81, 2, pp. 261-279, (2008)"	0.5115	-0.4551	4	418	674	30
741851	"vallejo m.c., the effects of commitment of non-family employees of family firms from the perspective of stewardship theory, journal of business ethics, 87, 3, pp. 379-390, (2009)"	0.536	-0.48	1	496	881	29
743066	"van der heyden l., blondel c., carlock r.s., fair process: striving for justice in family business, family business review, 18, 1, pp. 1-21, (2005)"	0.7203	-0.5036	1	369	648	26
744052	"van gils a., dibrell c., neubaum d.o., craig j.b., social issues in the family enterprise, family business review, 27, 3, pp. 193-205, (2014)"	-0.1413	-0.9519	4	485	1120	46
745404	"vandekerkhof p., steijvers t., hendriks w., voordeckers w., the effect of organizational characteristics on the appointment of nonfamily managers in private family firms: the moderating role of socioemotional wealth, family business review, 28, 2, pp. 104-122, (2015)"	-0.691	-0.1308	5	563	1307	39
745436	"vandemaele s., vancauteren m., nonfinancial goals, governance, and dividend payout in private family firms, journal of small business management, 53, 1, pp. 166-182, (2015)"	-0.659	-0.2899	3	331	528	25
746039	"vardaman j.m., gondo m.b., socioemotional wealth conflict in family firms, entrepreneurship theory and practice, 38, 6, pp. 1317-1322, (2014)"	-0.1797	-0.6472	5	444	914	33
747202	"vazquez p., family business ethics: at the crossroads of business ethics and family business, journal of business ethics, 150, 3, pp. 691-709, (2018)"	0.0614	-1.044	4	293	517	30
747216	"vazquez p., rocha h., on the goals of family firms: a review and integration, journal of family business strategy, 9, 2, pp. 94-106, (2018)"	0.1324	-0.6787	4	387	617	24
747601	"veider v., matzler k., the ability and willingness of family-controlled firms to arrive at organizational ambidexterity, journal of family business strategy, 7, 2, pp. 105-116, (2016)"	-0.3875	1.0695	2	316	631	20
748539	"venter e., boshoff c., maas g., the influence of successor-related factors on the succession process in small and medium-sized family businesses, family business review, 18, 4, pp. 283-303, (2005)"	1.0987	0.0421	1	489	1124	62
748737	"vera c.f., dean m.a., an examination of the challenges daughters face in family business succession, family business review, 18, 4, pp. 321-345, (2005)"	1.2509	-0.2933	1	523	1565	93
748888	"verbeke a., kano l., the transaction cost economics theory of the family firm: family-based human asset specificity and the bifurcation bias, entrepreneurship theory and practice, 36, 6, pp. 1183-1205, (2012)"	-0.2602	-0.5283	5	647	1717	68
748910	"verbeke a., kano l., the transaction cost economics theory of the family firm: family–based human asset specificity and the bifurcation bias, entrepreneurship theory and practice, 36, 6, pp. 1183-1205, (2012)"	-0.4631	-0.4265	5	381	657	24
751438	"villalonga b., amit r., family control of firms and industries, financial management, 39, 3, pp. 863-904, (2010)"	-0.998	-0.3689	3	453	896	47
751498	"villalonga b., amit r., how do family ownership, control and management affect firm value?, journal of financial economics, 80, 2, pp. 385-417, (2006)"	-0.7538	-0.5039	3	936	6402	318
751506	"villalonga b., amit r., how do family ownership, control and management affect firm value?, journal of financial economics, 80, pp. 385-417, (2006)"	-0.8662	0.1694	6	371	693	80
754310	"von schlippe a., frank h., the theory of social systems as a framework for understanding family businesses, family relations, 62, 3, pp. 384-398, (2013)"	0.7348	-0.0665	1	372	564	34
754497	"voordeckers w., van gils a., van den heuvel j., board composition in small and medium-sized family firms, journal of small business management, 45, 1, pp. 137-156, (2007)"	-0.7528	-0.0115	3	537	1260	51
756145	"wagner d., block j.h., miller d., schwens c., xi g., a meta-analysis of the financial performance of family firms: another attempt, journal of family business strategy, 6, 1, pp. 3-13, (2015)"	-0.4548	-0.5016	3	514	992	38
756998	"waldkirch m., non-family ceos in family firms: spotting gaps and challenging assumptions for a future research agenda, journal of family business strategy, 11, 1, (2020)"	-0.3232	-0.6116	5	353	557	24
759167	"wang c., daughter exclusion in family business succession: a review of the literature, journal of family and economic issues, 31, 4, pp. 475-484, (2010)"	1.3284	-0.2761	1	360	881	61
759452	"wang d., founding family ownership and earnings quality, journal of accounting research, 44, 3, pp. 619-656, (2006)"	-1.0994	-0.7354	3	280	618	63
763155	"ward j.l., growing the family business: special challenges and best practices, family business review, 10, 4, pp. 323-337, (1997)"	0.1693	0.0293	3	718	1956	91
763207	"ward j.l., keeping the family business healthy: how to plan for continuing growth, profitability, and family leadership, (1987)"	0.6157	0.1871	1	470	868	54
763285	"ward j.l., the special role of strategic planning for family businesses, family business review, 1, 2, pp. 105-117, (1988)"	0.0863	0.1663	1	413	686	35
765736	"webb j.w., ketchen d.j., ireland r.d., strategic entrepreneurship within family-controlled firms: opportunities and challenges, journal of family business strategy, 1, 2, pp. 67-77, (2010)"	0.114	0.8501	2	454	955	34
769133	"welter f., contextualizing entrepreneurship—conceptual challenges and ways forward, entrepreneurship theory and practice, 35, 1, pp. 165-184, (2011)"	0.6825	0.3531	1	291	440	26
769682	"wennberg k., wiklund j., hellerstedt k., nordqvist m., implications of intra-family and external ownership transfer of family firms: short-term and long-term performance differences, strategic entrepreneurship journal, 5, 4, pp. 352-372, (2011)"	0.6308	0.1336	1	330	527	20
769901	"werner a., schroder c., chlosta s., driving factors of innovation in family and non-family smes, small business economics, 50, 1, pp. 201-218, (2018)"	-0.1356	1.0261	2	367	752	28
769978	"wernerfelt b., a resource-based view of the firm, strategic management journal, 5, 2, pp. 171-180, (1984)"	-0.2848	0.7114	2	600	1457	91
770576	"westhead p., cowling m., family firm research: the need for a methodological rethink, entrepreneurship theory and practice, 23, 1, pp. 31-56, (1998)"	-0.0442	0.0025	6	601	1213	57
770614	"westhead p., cowling m., howorth c., the development of family companies: management and ownership imperatives, family business review, 14, 4, pp. 369-385, (2001)"	-0.0489	-0.4748	3	509	1061	42
770673	"westhead p., howorth c., ownership and management issues associated with family firm performance and company objectives, family business review, 19, 4, pp. 301-316, (2006)"	-0.6288	0.0046	3	711	2009	76
774475	"wiklund j., nordqvist m., hellerstedt k., bird m., internal versus external ownership transition in family firms: an embeddedness perspective, entrepreneurship theory and practice, 37, 6, pp. 1319-1340, (2013)"	0.2778	-0.1623	1	372	585	26
774516	"wiklund j., shepherd d., entrepreneurial orientation and small business performance: a configurational approach, journal of business venturing, 20, 1, pp. 71-91, (2005)"	-0.0539	1.1081	2	509	1278	65
774530	"wiklund j., shepherd d., knowledge-based resources, entrepreneurial orientation, and the performance of small and medium-sized businesses, strategic management journal, 24, 13, pp. 1307-1314, (2003)"	-0.1538	0.9792	2	294	468	23
777445	"wilson n., wright m., scholes l., family business survival and the role of boards, entrepreneurship theory and practice, 37, 6, pp. 1369-1389, (2013)"	-0.4759	-0.0832	3	505	971	50
778763	"wiseman r.m., gomez-mejia l.r., a behavioral agency model of managerial risk taking, academy of management review, 23, 1, pp. 133-153, (1998)"	-0.9779	-0.1187	5	682	2255	79
781502	"woodfield p., husted k., intergenerational knowledge sharing in family firms: case-based evidence from the new zealand wine industry, journal of family business strategy, 8, 1, pp. 57-69, (2017)"	0.7571	0.6329	1	459	944	44
781789	"woodside a.g., moving beyond multiple regression analysis to algorithms: calling for adoption of a paradigm shift from symmetric to asymmetric thinking in data analysis and crafting theory, journal of business research, 66, 4, pp. 463-472, (2013)"	-0.466	0.1063	2	293	481	20
783435	"wright m., chrisman j.j., chua j.h., steier l.p., family enterprise and context, entrepreneurship theory and practice, 38, 6, pp. 1247-1260, (2014)"	0.2173	-0.1673	1	568	1108	50
783507	"wright m., kellermanns f.w., family firms: a research agenda and publication guide, journal of family business strategy, 2, 4, pp. 187-198, (2011)"	0.2538	0.2392	1	487	821	32
785832	"xi j.m., kraus s., filser m., kellermanns f.w., mapping the field of family business research: past trends and future directions, international entrepreneurship and management journal, 11, 1, pp. 113-132, (2015)"	0.0669	-0.3464	4	533	984	39
789213	"yan j., sorenson r., the effect of confucian values on succession in family business, family business review, 19, 3, pp. 235-250, (2006)"	0.7644	-0.2728	1	425	725	43
793625	"yin r.k., case study research: design and methods, (2003)"	0.4669	0.4973	1	401	721	79
793627	"yin r.k., case study research: design and methods, (2009)"	0.6297	0.4207	1	547	1111	97
793630	"yin r.k., case study research: design and methods, (2013)"	0.8959	0.3596	1	364	570	43
793631	"yin r.k., case study research: design and methods, (2014)"	0.5968	0.1495	1	305	487	53
795378	"young m.n., peng m.w., ahlstrom d., bruton g.d., jiang y., corporate governance in emerging economies: a review of the principal–principal perspective, journal of management studies, 45, 1, pp. 196-220, (2008)"	-1.0565	-0.356	3	344	581	31
795824	"yu a., lumpkin g.t., sorenson r.l., brigham k.h., the landscape of family business outcomes: a summary and numerical taxonomy of dependent variables, family business review, 25, 1, pp. 33-57, (2012)"	0.3357	-0.3357	1	538	1034	42
